xSize,tSize,Solution,Analytic,Error,Time
13,59,0.989848,0.553122,0.789565,0.0306818
13,60,0.99002,0.553122,0.789876,0.0261882
13,61,0.990187,0.553122,0.790177,0.0243565
13,62,0.990348,0.553122,0.790468,0.0235365
13,63,0.990503,0.553122,0.790749,0.0246317
13,64,0.990654,0.553122,0.791022,0.0243663
13,65,0.9908,0.553122,0.791286,0.0210285
13,66,0.990942,0.553122,0.791542,0.0249682
13,67,0.991079,0.553122,0.79179,0.0299879
13,68,0.991212,0.553122,0.792031,0.0266225
13,69,0.991341,0.553122,0.792264,0.0275647
13,70,0.991467,0.553122,0.792491,0.026768
13,71,0.991589,0.553122,0.792711,0.0281069
13,72,0.991707,0.553122,0.792926,0.026408
13,73,0.991822,0.553122,0.793134,0.0279924
13,74,0.991934,0.553122,0.793336,0.0269867
13,75,0.992043,0.553122,0.793533,0.0272515
13,76,0.992149,0.553122,0.793725,0.0273808
13,77,0.992253,0.553122,0.793912,0.0282064
13,78,0.992353,0.553122,0.794094,0.0265653
13,79,0.992451,0.553122,0.794271,0.0286842
13,80,0.992547,0.553122,0.794444,0.0269569
13,81,0.99264,0.553122,0.794612,0.036188
13,82,0.992731,0.553122,0.794777,0.0434518
13,83,0.992819,0.553122,0.794937,0.0316744
13,84,0.992906,0.553122,0.795093,0.0322315
13,85,0.99299,0.553122,0.795246,0.0313073
13,86,0.993073,0.553122,0.795395,0.0316662
13,87,0.993153,0.553122,0.795541,0.0352485
13,88,0.993232,0.553122,0.795683,0.0362303
13,89,0.993309,0.553122,0.795822,0.033694
13,90,0.993384,0.553122,0.795958,0.0319716
13,91,0.993458,0.553122,0.796091,0.0334179
13,92,0.99353,0.553122,0.796221,0.0335925
13,93,0.9936,0.553122,0.796348,0.0332554
13,94,0.993669,0.553122,0.796472,0.0357211
13,95,0.993736,0.553122,0.796594,0.0440172
13,96,0.993802,0.553122,0.796713,0.0352658
13,97,0.993867,0.553122,0.79683,0.0355714
13,98,0.99393,0.553122,0.796944,0.03199
13,99,0.993992,0.553122,0.797056,0.0364617
13,100,0.994053,0.553122,0.797166,0.0376805
14,10,0.927709,0.549089,0.68954,0.006635
14,11,0.934209,0.549089,0.701378,0.006635
14,12,0.939527,0.549089,0.711064,0.0059578
14,13,0.943959,0.549089,0.719135,0.0072399
14,14,0.947709,0.549089,0.725964,0.0068683
14,15,0.950923,0.549089,0.731818,0.0069823
14,16,0.953709,0.549089,0.736892,0.0070021
14,17,0.956146,0.549089,0.741331,0.0081164
14,18,0.958297,0.549089,0.745248,0.0102515
14,19,0.960209,0.549089,0.748729,0.0096282
14,20,0.961919,0.549089,0.751845,0.0103623
14,21,0.963459,0.549089,0.754648,0.0111868
14,22,0.964852,0.549089,0.757185,0.0122708
14,23,0.966118,0.549089,0.759491,0.0106387
14,24,0.967274,0.549089,0.761597,0.0117156
14,25,0.968334,0.549089,0.763527,0.0113881
14,26,0.969309,0.549089,0.765302,0.0133661
14,27,0.970209,0.549089,0.766941,0.0143477
14,28,0.971042,0.549089,0.768459,0.013774
14,29,0.971816,0.549089,0.769868,0.0153237
14,30,0.972536,0.549089,0.77118,0.014858
14,31,0.973209,0.549089,0.772405,0.0138974
14,32,0.973838,0.549089,0.773551,0.0156126
14,33,0.974428,0.549089,0.774625,0.0136491
14,34,0.974982,0.549089,0.775634,0.0166202
14,35,0.975503,0.549089,0.776583,0.0172234
14,36,0.975994,0.549089,0.777478,0.0174052
14,37,0.976459,0.549089,0.778324,0.0160993
14,38,0.976898,0.549089,0.779124,0.016049
14,39,0.977314,0.549089,0.779882,0.0198189
14,40,0.977709,0.549089,0.780601,0.0202647
14,41,0.978084,0.549089,0.781283,0.0191955
14,42,0.978441,0.549089,0.781933,0.0178151
14,43,0.97878,0.549089,0.782552,0.0194738
14,44,0.979104,0.549089,0.783142,0.0192008
14,45,0.979413,0.549089,0.783705,0.018703
14,46,0.979709,0.549089,0.784243,0.0209906
14,47,0.979991,0.549089,0.784758,0.0218888
14,48,0.980262,0.549089,0.78525,0.0322386
14,49,0.980521,0.549089,0.785723,0.0285168
14,50,0.98077,0.549089,0.786176,0.0251241
14,51,0.981009,0.549089,0.786611,0.0254386
14,52,0.981238,0.549089,0.787028,0.0233502
14,53,0.981459,0.549089,0.78743,0.0219453
14,54,0.981671,0.549089,0.787817,0.0241461
14,55,0.981875,0.549089,0.788189,0.0222409
14,56,0.982072,0.549089,0.788548,0.0261347
14,57,0.982262,0.549089,0.788894,0.0295505
14,58,0.982446,0.549089,0.789227,0.0299713
14,59,0.982623,0.549089,0.78955,0.021846
14,60,0.982794,0.549089,0.789861,0.0256819
14,61,0.982959,0.549089,0.790162,0.0261246
14,62,0.983119,0.549089,0.790453,0.0263952
14,63,0.983273,0.549089,0.790735,0.0241644
14,64,0.983423,0.549089,0.791007,0.0268832
14,65,0.983568,0.549089,0.791272,0.0284998
14,66,0.983709,0.549089,0.791528,0.0262889
14,67,0.983845,0.549089,0.791776,0.0272199
14,68,0.983977,0.549089,0.792017,0.0269472
14,69,0.984106,0.549089,0.792251,0.0266897
