xSize,tSize,Solution,Analytic,Error,Time
21,37,0.0125,0.161268,0.922489,0.0071032
21,38,0.0121622,0.161268,0.924584,0.0092316
21,39,0.0118421,0.161268,0.926569,0.0090096
21,40,0.0115385,0.161268,0.928452,0.0082224
21,41,0.01125,0.161268,0.93024,0.0099687
21,42,0.0109756,0.161268,0.931942,0.0086705
21,43,0.0107143,0.161268,0.933562,0.0077075
21,44,0.0104651,0.161268,0.935107,0.0072829
21,45,0.0102273,0.161268,0.936582,0.0085367
21,46,0.01,0.161268,0.937991,0.0080577
21,47,0.00978261,0.161268,0.939339,0.0124316
21,48,0.00957447,0.161268,0.94063,0.0084478
21,49,0.009375,0.161268,0.941867,0.0084562
21,50,0.00918367,0.161268,0.943053,0.0091381
22,10,0.0814286,0.195463,0.583407,0.0027268
22,11,0.0780476,0.195463,0.600704,0.0031829
22,12,0.0752814,0.195463,0.614856,0.003237
22,13,0.0729762,0.195463,0.626649,0.0032622
22,14,0.0710256,0.195463,0.636629,0.0042876
22,15,0.0693537,0.195463,0.645182,0.0037756
22,16,0.0679048,0.195463,0.652595,0.003649
22,17,0.0666369,0.195463,0.659082,0.0038615
22,18,0.0655182,0.195463,0.664805,0.003749
22,19,0.0645238,0.195463,0.669892,0.0039584
22,20,0.0636341,0.195463,0.674444,0.0045664
22,21,0.0628333,0.195463,0.678541,0.0044055
22,22,0.0621088,0.195463,0.682247,0.0043073
22,23,0.0614502,0.195463,0.685617,0.0051372
22,24,0.0608489,0.195463,0.688694,0.0052248
22,25,0.0602976,0.195463,0.691514,0.0048626
22,26,0.0597905,0.195463,0.694108,0.0052785
22,27,0.0593223,0.195463,0.696503,0.0071631
22,28,0.0588889,0.195463,0.698721,0.0074313
22,29,0.0584864,0.195463,0.70078,0.006271
22,30,0.0581117,0.195463,0.702697,0.0069721
22,31,0.0577619,0.195463,0.704487,0.00726
22,32,0.0574347,0.195463,0.706161,0.0072319
22,33,0.057128,0.195463,0.70773,0.0063284
22,34,0.0568398,0.195463,0.709204,0.0103694
22,35,0.0565686,0.195463,0.710591,0.0071768
22,36,0.0563129,0.195463,0.7119,0.0065736
22,37,0.0560714,0.195463,0.713135,0.0078503
22,38,0.055843,0.195463,0.714304,0.0071293
22,39,0.0556266,0.195463,0.715411,0.0075084
22,40,0.0554212,0.195463,0.716462,0.0083589
22,41,0.0552262,0.195463,0.717459,0.0080536
22,42,0.0550407,0.195463,0.718409,0.0071485
22,43,0.0548639,0.195463,0.719313,0.008676
22,44,0.0546955,0.195463,0.720175,0.0077883
22,45,0.0545346,0.195463,0.720998,0.0109055
22,46,0.054381,0.195463,0.721784,0.0087315
22,47,0.054234,0.195463,0.722536,0.0084221
22,48,0.0540932,0.195463,0.723256,0.008691
22,49,0.0539583,0.195463,0.723946,0.008618
22,50,0.053829,0.195463,0.724608,0.0096564
23,10,0.0544444,0.161268,0.662397,0.0031296
23,11,0.049,0.161268,0.696158,0.002955
23,12,0.0445455,0.161268,0.72378,0.0029844
23,13,0.0408333,0.161268,0.746798,0.0039609
23,14,0.0376923,0.161268,0.766275,0.0039454
23,15,0.035,0.161268,0.78297,0.0049521
23,16,0.0326667,0.161268,0.797438,0.0038391
23,17,0.030625,0.161268,0.810098,0.0044795
23,18,0.0288235,0.161268,0.821269,0.0044939
